PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK
82377,James Jackson,1979,9,5,171
82326,Brett Wyatt,1979,9,6,172
82400,Ricky Free,1979,9,7,173
82413,Roger Lapham,1979,9,8,174
82331,Gene Ransom,1979,9,9,175
82426,Mike Dodd,1979,9,10,176
82438,Stan Eckwood,1979,9,11,177
82360,Cedric Oliver,1979,9,12,178
82391,Emmett Lewis,1979,9,13,179
82353,Coby Leavitt,1979,9,14,180
82351,Gary Wilson,1979,9,15,181
82387,Eddie McLeod,1979,9,16,182
82420,Hosea Champine,1979,9,17,183
82368,Ray Hooker,1979,9,18,184
76541,Paul Dawkins,1979,10,1,185
82312,Alton Byrd,1979,10,2,186
82339,Willie Polk,1979,10,3,187
82434,Terry Peavy,1979,10,4,188
82324,Gordon Thomas,1979,10,5,189
82380,Marvin Thoms,1979,10,6,190
82399,Eric Fleisher,1979,10,7,191
82328,Kevin Heenan,1979,10,8,192
82411,Chris Fahrbach,1979,10,9,193
82429,Greg Hunter,1979,10,10,194
82443,Kelvin Small,1979,10,11,195
82310,Chad Nelson,1979,10,12,196
82375,Cortez Collins,1979,10,13,197
77515,Keith McCord,1979,10,14,198
82385,Glen Fine,1979,10,15,199
82348,Russell Saunders,1979,10,16,200
82422,Korky Nelson,1979,10,17,201
82370,Steve Martin,1979,10,18,202
78331,Mychal Thompson,1978,1,1,1
76736,Phil Ford,1978,1,2,2
77984,Rick Robey,1978,1,3,3
77952,Micheal Ray Richardson,1978,1,4,4
78139,Purvis Short,1978,1,5,5
1449,Larry Bird,1978,1,6,6
76249,Ron Brewer,1978,1,7,7
78548,Freeman Williams,1978,1,8,8
78310,Reggie Theus,1978,1,9,9
77356,Butch Lee,1978,1,10,10
76948,James Hardy,1978,1,11,11
77148,George Johnson,1978,1,12,12
76225,Winford Boynes,1978,1,13,13
77848,Roger Phegley,1978,1,14,14
77615,Mike Mitchell,1978,1,15,15
76819,Jack Givens,1978,1,16,16
82249,Rod Griffin,1978,1,17,17
76453,Dave Corzine,1978,1,18,18
76321,Marty Byrnes,1978,1,19,19
78057,Frankie Sanders,1978,1,20,20
76686,Mike Evans,1978,1,21,21
78365,Raymond Townsend,1978,1,22,22
78390,Terry Tyler,1978,2,1,23
77010,Keith Herron,1978,2,2,24
78583,Rick Wilson,1978,2,3,25
76361,Ron Carter,1978,2,4,26
77897,Wayne Radford,1978,2,5,27
82267,Buster Matheney,1978,2,6,28
1381,John Long,1978,2,7,29
77215,Jeff Judkins,1978,2,8,30
82235,Marvin Johnson,1978,2,9,31
78036,John Rudd,1978,2,10,32
76523,Harry Davis,1978,2,11,33
76300,Greg Bunch,1978,2,12,34
76879,Tommy Green,1978,2,13,35
76385,Maurice Cheeks,1978,2,14,36
82232,Terry Sykes,1978,2,15,37
82204,Lew Massey,1978,2,16,38
82271,James Lee,1978,2,17,39
76441,Wayne Cooper,1978,2,18,40
78516,Jerome Whitehead,1978,2,19,41
82273,Kevin McDonald,1978,2,20,42
76913,Glenn Hagan,1978,2,21,43
77136,Clemon Johnson,1978,2,22,44
82261,Mike Phillips,1978,3,1,45
76447,Hollis Copeland,1978,3,2,46
76121,Billyray Bates,1978,3,3,47
82289,Mike Santos,1978,3,4,48
76436,Jeff Cook,1978,3,5,49
82182,Dana Skinner,1978,3,6,50
82285,Ricky Gallon,1978,3,7,51
82212,Mike Russell,1978,3,8,52
82234,Randy Ayers,1978,3,9,53
82220,Steve Grant,1978,3,10,54
77092,Marc Iavaroni,1978,3,11,55
82197,Steve Neff,1978,3,12,56
82295,Ken Higgs,1978,3,13,57
82226,Rick Apke,1978,3,14,58
76483,Pat Cummings,1978,3,15,59
76444,Michael Cooper,1978,3,16,60
82270,Dave Baxter,1978,3,17,61
76124,Dave Batton,1978,3,18,62
77308,Joel Kramer,1978,3,19,63
76993,Gerald Henderson,1978,3,20,64
82284,Marvin Dalph,1978,3,21,65
82302,Sterling Edmunds,1978,3,22,66
77989,Jackie Robinson,1978,4,1,67
82283,Jim Boylan,1978,4,2,68
82269,Joel Thompson,1978,4,3,69
76474,Jeffrey Crompton,1978,4,4,70
82255,Ricky Lee,1978,4,5,71
82181,Dave Nelson,1978,4,6,72
82286,Larry Harris,1978,4,7,73
82308,Mel Davis,1978,4,8,74
82307,Jeff Covington,1978,4,9,75
82287,Leroy McDonald,1978,4,10,76
82195,Derrick Jackson,1978,4,11,77
82298,Stan Rome,1978,4,12,78
82186,Erving Giddings,1978,4,13,79
77069,Otis Howard,1978,4,14,80
76212,Lawrence Boston,1978,4,15,81
82206,Harold Robertson,1978,4,16,82
82272,Billy Lewis,1978,4,17,83
77209,Walter Jordan,1978,4,18,84
77603,Bob Miller,1978,4,19,85
82240,Rich Adams,1978,4,20,86
78425,Brett Vroman,1978,4,21,87
82280,Wayne Smith,1978,4,22,88
82262,Cecile Rose,1978,5,1,89
82290,David Thompson,1978,5,2,90
82266,Gary Goodner,1978,5,3,91
82257,James Sparrow,1978,5,4,92
82208,Derick Clairborne,1978,5,5,93
82183,Greg Tynes,1978,5,6,94
82199,Dave Caligaris,1978,5,7,95
78545,Don Williams,1978,5,8,96
82233,Ron Anthony,1978,5,9,97
82223,Chris Potter,1978,5,10,98
82296,Ken Koenigs,1978,5,11,99
82187,Greg Green,1978,5,12,100
78587,Thomas Wilson,1978,5,13,101
82230,Roger Dickens,1978,5,14,102
82275,Russ Coleman,1978,5,15,103
78307,Carlos Terry,1978,5,16,104
76604,Ralph Drollinger,1978,5,17,105
82247,Michael Edwards,1978,5,18,106
78431,Andre Wakefield,1978,5,19,107
82244,Eugene Parker,1978,5,20,108
82214,Mark Haymore,1978,5,21,109
77135,Clay Johnson,1978,5,22,110
82258,Golie Augustus,1978,6,1,111
82288,Bob Miscevicious,1978,6,2,112
82265,Eddie Joe Chavez,1978,6,3,113
82210,Jim Krivacs,1978,6,4,114
82254,Sherman Dillard,1978,6,5,115
82184,Dave Winey,1978,6,6,116
82202,Audie Matthews,1978,6,7,117
76589,John Douglas,1978,6,8,118
82238,John Shoemaker,1978,6,9,119
82219,Gerald Glover,1978,6,10,120
82191,Ed Warren,1978,6,11,121
82193,Buzz Hartnett,1978,6,12,122
82294,Ron Bell,1978,6,13,123
82079,Dave Kyle,1978,6,14,124
82225,Archie Aldridge,1978,6,15,125
82207,Kim Stewart,1978,6,16,126
82250,Robert Heard,1978,6,17,127
82282,Charles Thompson,1978,6,18,128
82242,Harry Morgan,1978,6,19,129
82216,Osborne Lockhart,1978,6,20,130
82303,Tim Evans,1978,6,21,131
82260,Doug Jemison,1978,7,1,132
77858,Stan Pietkiewicz,1978,7,2,133
82268,Stan Stewart,1978,7,3,134
82256,Ollie Matson,1978,7,4,135
82211,Charles McMilliam,1978,7,5,136
82178,Steve Balkun,1978,7,6,137
82200,Herb Entzminger,1978,7,7,138
82309,Willie Howard,1978,7,8,139
82237,Jarvis Reynolds,1978,7,9,140
82218,Jim DeWeese,1978,7,10,141
82192,Rick Bernard,1978,7,11,142
82299,Tony Smith,1978,7,12,143
82188,Gary Pember,1978,7,13,144
82231,Ed Hopkins,1978,7,14,145
76041,Kim Anderson,1978,7,15,146
82205,Larry Paige,1978,7,16,147
82248,Jack Gilloon,1978,7,17,148
77450,Steve Malovic,1978,7,18,149
82243,Hector Olivencia,1978,7,19,150
82217,Anthony Murray,1978,7,20,151
82304,Walter Reason,1978,7,21,152
82259,Bruce Campbell,1978,8,1,153
82292,Felton Young,1978,8,2,154
82209,Ron Hammye,1978,8,3,155
82179,Kim Fisher,1978,8,4,156
76685,Earl Evans,1978,8,5,157
77258,Carl Kilpatrick,1978,8,6,158
76463,John Cox,1978,8,7,159
82222,Ed Murphy,1978,8,8,160
82297,Roland Martin,1978,8,9,161
82189,Greg Sanders,1978,8,10,162
82198,Tony Searcy,1978,8,11,163
82277,Tom Zaligaris,1978,8,12,164
82229,Nestor Cora,1978,8,13,165
82253,Larry Vaculik,1978,8,14,166
82279,George Fowler,1978,8,15,167
82245,Henry Taylor,1978,8,16,168
82213,Alan Cunningham,1978,8,17,169
82305,Mark Wickman,1978,8,18,170
82263,Frank Sowinski,1978,9,1,171
82291,Bobby White,1978,9,2,172
82177,Les Anderson,1978,9,3,173
82203,Ulice Payne,1978,9,4,174
82310,Chad Nelson,1978,9,5,175
82236,Joe Ponsetto,1978,9,6,176
82224,Maurice Robinson,1978,9,7,177
82185,Danny Fields,1978,9,8,178
82194,Bobby Humbles,1978,9,9,179
82293,Steve Bayless,1978,9,10,180
82227,Tim Claxton,1978,9,11,181
82276,Gary Rosenberger,1978,9,12,182
82251,Tom Schneeburger,1978,9,13,183
82281,Nate Stokes,1978,9,14,184
82246,Rick Taylor,1978,9,15,185
82301,Paul Cozens,1978,9,16,186
82264,Michael Vicens,1978,10,1,187
82180,Walter Harrigan,1978,10,2,188
82201,Dave Grauzer,1978,10,3,189
78563,Rickey Williams,1978,10,4,190
82239,Mark Tucker,1978,10,5,191
82221,Marshall Lester,1978,10,6,192
82196,Mike Muff,1978,10,7,193
82300,Gary Winston,1978,10,8,194
82190,Ernest Simons,1978,10,9,195
82274,Tom Anderson,1978,10,10,196
82228,Steve Connor,1978,10,11,197
82252,Phil Taylor,1978,10,12,198
82278,Lewis Cohen,1978,10,13,199
82241,Larry Brewster,1978,10,14,200
82215,Dennis James,1978,10,15,201
82306,Tim Workington,1978,10,16,202
76154,Kent Benson,1977,1,1,1
76170,Otis Birdsong,1977,1,2,2
77160,Marques Johnson,1977,1,3,3
76091,Greg Ballard,1977,1,4,4
1453,Walter Davis,1977,1,5,5
76350,Kenny Carr,1977,1,6,6
77264,Bernard King,1977,1,7,7
78149,Jack Sikma,1977,1,8,8
77328,Tom LaGarde,1977,1,9,9
78571,Ray Williams,1977,1,10,10
76899,Ernie Grunfeld,1977,1,11,11
77487,Cedric Maxwell,1977,1,12,12
76059,Tate Armstrong,1977,1,13,13
78014,Tree Rollins,1977,1,14,14
76516,Brad Davis,1977,1,15,15
76874,Rickey Green,1977,1,16,16
76664,Bo Ellis,1977,1,17,17
76465,Wesley Cox,1977,1,18,18
77344,Rich Laurel,1977,1,19,19
77653,Glenn Mosley,1977,1,20,20
77975,Anthony Roberts,1977,1,21,21
77721,Norm Nixon,1977,1,22,22
76822,Mike Glenn,1977,2,1,23
77156,Larry Johnson,1977,2,2,24
78471,Wilson Washington,1977,2,3,25
76830,Glen Gondrezick,1977,2,4,26
82151,Glenn Williams,1977,2,5,27
76041,Kim Anderson,1977,2,6,28
76229,Alonzo Bradley,1977,2,7,29
78135,Steve Sheppard,1977,2,8,30
77782,Eddie Owens,1977,2,9,31
77289,Toby Knight,1977,2,10,32
77205,Eddie Jordan,1977,2,11,33
77621,Larry Moffett,1977,2,12,34
77334,Mark Landsberger,1977,2,13,35
77873,Ben Poquette,1977,2,14,36
78537,Jeff Wilkins,1977,2,15,37
82087,Ricky Love,1977,2,16,38
78441,Phil Walker,1977,2,17,39
77936,Robert Reid,1977,2,18,40
76618,T.R. Dunn,1977,2,19,41
76656,Bob Elliott,1977,2,20,42
82107,Herm Harris,1977,2,21,43
77044,Essie Hollis,1977,2,22,44
82102,Bill Paterno,1977,3,1,45
229,James Edwards,1977,3,2,46
82152,Gary Yoder,1977,3,3,47
78205,Sammy Smith,1977,3,4,48
77144,Eddie Johnson,1977,3,5,49
82174,Tony Hanson,1977,3,6,50
82136,Stan Mayhew,1977,3,7,51
76966,Joey Hassett,1977,3,8,52
77320,John Kuester,1977,3,9,53
82083,Lloyd McMillian,1977,3,10,54
82162,Steve Grote,1977,3,11,55
82076,Skip Brown,1977,3,12,56
82117,Steve Puidokas,1977,3,13,57
82044,John Irving,1977,3,14,58
82128,Dan Henderson,1977,3,15,59
77926,Marlon Redmond,1977,3,16,60
82119,Jerry Schellenberg,1977,3,17,61
76198,Phil Bond,1977,3,18,62
82166,Ricky Brown,1977,3,19,63
82104,Arnold Dugger,1977,3,20,64
78204,Robert Smith,1977,3,21,65
76242,Mike Bratz,1977,3,22,66
82140,Bob Elmore,1977,4,1,67
82159,Melvin Watkins,1977,4,2,68
76279,Lewis Brown,1977,4,3,69
82110,Dave Bormann,1977,4,4,70
76888,Greg Griffin,1977,4,5,71
76221,Dennis Boyd,1977,4,6,72
82137,George Pendleton,1977,4,7,73
82143,Jim Cooper,1977,4,8,74
82103,Larry Williams,1977,4,9,75
76980,Steve Hayes,1977,4,10,76
82163,Melvin Jones,1977,4,11,77
82077,Jeff Cummings,1977,4,12,78
82123,Mike McConalthy,1977,4,13,79
82094,Bruce King,1977,4,14,80
82129,Matt Hicks,1977,4,15,81
82090,Roy Smith,1977,4,16,82
82118,David Reavis,1977,4,17,83
82141,Rocky Smith,1977,4,18,84
82170,Greg White,1977,4,19,85
82108,Jack Jones,1977,4,20,86
82089,Leartha Scott,1977,4,21,87
77983,Tony Robertson,1977,4,22,88
82139,Gerald Cunningham,1977,5,1,89
82155,Mike Hanley,1977,5,2,90
81998,Ron Norwood,1977,5,3,91
82112,Bill Gordon,1977,5,4,92
82154,Cecil Rellford,1977,5,5,93
82173,Jim Grady,1977,5,6,94
82135,Marvin Jackson,1977,5,7,95
82145,Dale Haberman,1977,5,8,96
82099,Bob Chapman,1977,5,9,97
82085,Bill Terry,1977,5,10,98
82165,Al Smith,1977,5,11,99
82080,Bill Langloh,1977,5,12,100
82122,Nate Davis,1977,5,13,101
82093,Jim Kennedy,1977,5,14,102
78161,Scott Sims,1977,5,15,103
76678,Ray Epps,1977,5,16,104
82061,Bruce Parkinson,1977,5,17,105
82142,Ed Thompson,1977,5,18,106
82171,Donn Wilber,1977,5,19,107
82109,Teko Wynder,1977,5,20,108
82131,John Billups,1977,5,21,109
82097,John Robinson,1977,5,22,110
76481,Mark Crow,1977,6,1,111
82157,Curvan Lewis,1977,6,2,112
82149,Chuck Goodyear,1977,6,3,113
82111,Calvin Crews,1977,6,4,114
77547,Billy McKinney,1977,6,5,115
82172,Wayne Golden,1977,6,6,116
78080,Tom Scheffler,1977,6,7,117
82146,Bucky O'Brien,1977,6,8,118
82100,Bob Cooper,1977,6,9,119
82082,Jerry Graycraft,1977,6,10,120
82160,Ron Cox,1977,6,11,121
82081,Roy Pace,1977,6,12,122
82121,Jay Chessman,1977,6,13,123
82096,Herb Nobles,1977,6,14,124
82126,Bruce Buckley,1977,6,15,125
82088,Jack Phelan,1977,6,16,126
82120,Ernie Wansley,1977,6,17,127
82167,Myron Jordan,1977,6,18,128
82106,George Gibson,1977,6,19,129
82134,Jim Town,1977,6,20,130
82098,Grover Woolard,1977,6,21,131
82138,Scott Conant,1977,7,1,132
82156,Mike Jackson,1977,7,2,133
82148,Ron Bostic,1977,7,3,134
82113,James Holliman,1977,7,4,135
78095,Alvin Scott,1977,7,5,136
82175,Lusia Harris,1977,7,6,137
82147,Billy Reynolds,1977,7,7,138
82101,Bruce Jenner,1977,7,8,139
82086,Tom Weadock,1977,7,9,140
82164,Bob Riddle,1977,7,10,141
82079,Dave Kyle,1977,7,11,142
82125,Mike Smith,1977,7,12,143
82095,Robert Lewis,1977,7,13,144
82130,Richard Robinson,1977,7,14,145
82091,Jerry Thurston,1977,7,15,146
82115,Calvin Brown,1977,7,16,147
82169,Don Smith,1977,7,17,148
82105,Dennin Forest,1977,7,18,149
82132,Willie High,1977,7,19,150
76941,Lars Hansen,1977,7,20,151
76604,Ralph Drollinger,1977,8,1,152
82158,Emery Sammons,1977,8,2,153
82150,Larry Pikes,1977,8,3,154
82114,Vern Thompson,1977,8,4,155
82153,Alvin Joseph,1977,8,5,156
82176,Dave Speicher,1977,8,6,157
82144,Jeff Frey,1977,8,8,158
82084,Ken Slappy,1977,8,10,159
82161,Tom Cutter,1977,8,11,160
82078,Tom Harris,1977,8,12,161
82124,Rich Rhodes,1977,8,13,162
82092,Tim Appleton,1977,8,14,163
82127,Jerome Gladney,1977,8,15,164
77465,Eric Marsh,1977,8,16,165
82116,Pat McKinley,1977,8,17,166
82168,Harold Rhodes,1977,8,19,167
77760,John Olive,1977,8,20,168
82133,Len Saunders,1977,8,21,169
81927,Art Allen,1977,8,22,170
77419,John Lucas,1976,1,1,1
77490,Scott May,1976,1,2,2
78468,Richard Washington,1976,1,3,3
76590,Leon Douglas,1976,1,4,4
78442,Wally Walker,1976,1,5,5
76504,Adrian Dantley,1976,1,6,6
76296,Quinn Buckner,1976,1,7,7
305,Robert Parish,1976,1,8,8
77024,Armond Hill,1976,1,9,9
77364,Ron Lee,1976,1,10,10
78531,Bob Wilkerson,1976,1,11,11
76767,Terry Furlow,1976,1,12,12
77324,Mitch Kupchak,1976,1,13,13
78623,Larry Wright,1976,1,14,14
78541,Chuckie Williams,1976,1,15,15
76437,Norm Cook,1976,1,16,16
77800,Sonny Parker,1976,1,17,17
78208,Willie Smith,1976,2,1,18
76739,Bayard Forrest,1976,2,2,19
77189,Major Jones,1976,2,3,20
78294,Earl Tatum,1976,2,4,21
76526,Johnny Davis,1976,2,5,22
76673,Alex English,1976,2,6,23
77396,Scott Lloyd,1976,2,7,24
78133,Lonnie Shelton,1976,2,8,25
76587,Jacky Dorsey,1976,2,9,26
77017,Phil Hicks,1976,2,10,27
76352,Bob Carrington,1976,2,11,28
77141,Dennis Johnson,1976,2,12,29
76722,Al Fleming,1976,2,13,30
77788,Joe Pace,1976,2,14,31
77067,Mo Howard,1976,2,15,32
76699,Butch Feher,1976,2,16,33
78008,Marshall Rogers,1976,2,17,34
82019,Dallas Smith,1976,3,1,35
81985,Mike Dabney,1976,3,2,36
76941,Lars Hansen,1976,3,3,37
78111,Phil Sellers,1976,3,4,38
82069,Jeff Tyson,1976,3,5,39
78449,Lloyd Walton,1976,3,6,40
81966,John McGill,1976,3,7,41
82071,Steve Copp,1976,3,8,42
76005,Tom Abernethy,1976,3,9,43
82023,Barnes Hauptfuhrer,1976,3,10,44
78305,Ira Terrell,1976,3,11,45
82001,Larry Cooke,1976,3,12,46
81998,Ron Norwood,1976,3,13,47
82049,Gary Brewster,1976,3,14,48
82010,Bill Cook,1976,3,15,49
82056,Gary Cole,1976,3,16,50
81958,Jerry Fort,1976,3,17,51
78243,Keith Starr,1976,4,1,52
76099,Tom Barker,1976,4,2,53
81995,Clarence Ramsey,1976,4,3,54
81984,Scott Thompson,1976,4,4,55
82064,David Everett,1976,4,5,56
81963,Rick Bullock,1976,4,6,57
82074,John Service,1976,4,7,58
82036,Dan Frost,1976,4,8,59
76259,Wayman Britt,1976,4,9,60
82024,Hercle Ivy,1976,4,10,61
82046,Paul Miller,1976,4,11,62
82032,Willie Parr,1976,4,12,63
81876,Freeman Blade,1976,4,13,64
82011,Marion Hillard,1976,4,14,65
82058,John Engles,1976,4,15,66
81959,Lewis Linder,1976,4,16,67
81975,Jeff Fosnes,1976,4,17,68
82021,Nate Williams,1976,5,1,69
76534,Ron Davis,1976,5,2,70
81992,Willie Hodge,1976,5,3,71
81979,Jim Hearns,1976,5,4,72
82067,Gary Reddings,1976,5,5,73
76889,Paul Griffin,1976,5,6,74
82037,Tom Lockhart,1976,5,7,75
81968,Beaver Smith,1976,5,8,76
82038,James Rappis,1976,5,9,77
82026,Dave Marrs,1976,5,10,78
82047,Ralph Walker,1976,5,11,79
82028,Robert Gray,1976,5,12,80
81996,Jeff Browne,1976,5,13,81
82007,Connie White,1976,5,14,82
82012,L.C. Mason,1976,5,15,83
77348,Ed Lawrence,1976,5,16,84
81960,Louis McKinney,1976,5,17,85
81971,Carl Bird,1976,5,18,86
82018,Tom Paulin,1976,6,1,87
82005,Pete Padgett,1976,6,2,88
77504,Andre McCarter,1976,6,3,89
81978,Russell Davis,1976,6,4,90
81970,Duane Barnett,1976,6,5,91
82040,Phil Spence,1976,6,6,92
81964,Joe Jones,1976,6,7,93
82075,Barnard Tomlin,1976,6,8,94
81989,Ed Schweitzer,1976,6,9,95
82027,Robert Paige,1976,6,10,96
82042,Carl Brown,1976,6,11,97
82033,Darrell Peterson,1976,6,12,98
76616,Mike Dunleavy,1976,6,13,99
82052,Danny Odums,1976,6,14,100
82013,Pat Tallent,1976,6,15,101
82057,Harry Davis,1976,6,16,102
76416,Art Collins,1976,6,17,103
81974,Gene Cunningham,1976,6,18,104
82017,Barry McLeod,1976,7,1,105
82003,Carl Gerlach,1976,7,2,106
81994,Craig Prosser,1976,7,3,107
81983,Curt Peterson,1976,7,4,108
82063,Al DeWitt,1976,7,5,109
81962,Boyd Batts,1976,7,6,110
78433,Andy Walker,1976,7,7,111
82034,Ron Barrow,1976,7,8,112
81987,Tommie Lipsey,1976,7,9,113
82022,Barry Davis,1976,7,10,114
82048,Brad Warble,1976,7,11,115
82030,Mark Klein,1976,7,12,116
78441,Phil Walker,1976,7,13,117
82050,Frank Jones,1976,7,14,118
82014,Ralph Vallott,1976,7,15,119
82055,Johnny Britt,1976,7,16,120
76604,Ralph Drollinger,1976,7,17,121
81973,Jesse Campbell,1976,7,18,122
82059,Dale Koehler,1976,8,1,123
82006,Doug Terry,1976,8,2,124
81991,Mike Davis,1976,8,3,125
81980,Randy Henry,1976,8,4,126
82065,Brant Gibbler,1976,8,5,127
82070,Richard Bryant,1976,8,6,128
82041,Bob Warner,1976,8,7,129
81965,Rick McCutcheon,1976,8,8,130
81986,Ed Gregg,1976,8,9,131
82025,Dan Kruger,1976,8,10,132
82043,Tom DeBerry,1976,8,11,133
76109,Norton Barnhill,1976,8,12,134
81997,Lee Dixon,1976,8,13,135
82051,Mark McAndrew,1976,8,14,136
82015,Merlin Wilson,1976,8,15,137
82062,Tim Sisneros,1976,8,16,138
81956,John Clark,1976,8,17,139
81972,Stan Boskovich,1976,8,18,140
82020,John Thomas,1976,9,1,141
82004,Bob Kovach,1976,9,2,142
81993,Dave Logan,1976,9,3,143
81982,Bill Martin,1976,9,4,144
82068,Rob Torresdal,1976,9,5,145
82039,Benny Shaw,1976,9,6,146
81969,Archie Talley,1976,9,7,147
82073,Calvin Robinson,1976,9,8,148
81988,David Pickett,1976,9,9,149
82044,John Irving,1976,9,10,150
82029,Ron Johnson,1976,9,11,151
82000,Fly Williams,1976,9,12,152
82053,Bob Rozyczko,1976,9,13,153
82008,Clyde Agnew,1976,9,14,154
82061,Bruce Parkinson,1976,9,15,155
81957,Bill Collins,1976,9,16,156
81976,Howard Smith,1976,9,17,157
82016,John Hudson,1976,10,1,158
82002,Mike Dickerson,1976,10,2,159
81990,Harry Bailey,1976,10,3,160
81981,Bob Johnson,1976,10,4,161
82066,Marcus Leite,1976,10,5,162
81967,Eugene Shy,1976,10,6,163
82072,Art Johnson,1976,10,7,164
82035,Hugo Cabrera,1976,10,8,165
82045,Gary Jackson,1976,10,9,166
82031,Ricky Lewis,1976,10,10,167
81999,Ed Stefanski,1976,10,11,168
82054,Tim Stokes,1976,10,12,169
82009,Mike Beuscher,1976,10,13,170
82060,Elisha McSweeney,1976,10,14,171
81961,Otho Tucker,1976,10,15,172
81977,Ken Smith,1976,10,16,173
78326,David Thompson,1975,1,1,1
77586,Dave Meyers,1975,1,2,2
78481,Marvin Webster,1975,1,3,3
76011,Alvan Adams,1975,1,4,4
76539,Darryl Dawkins,1975,1,5,5
77043,Lionel Hollins,1975,1,6,6
77235,Rich Kelley,1975,1,7,7
76252,Junior Bridgeman,1975,1,8,8
78138,Gene Short,1975,1,9,9
77997,Bill Robinzine,1975,1,10,10
77582,Joe Meriweather,1975,1,11,11
77759,Frank Oleynick,1975,1,12,12
76165,Bob Bigelow,1975,1,13,13
76290,Joe Bryant,1975,1,14,14
77331,John Lambert,1975,1,15,15
78215,Ricky Sobers,1975,1,16,16
76213,Tom Boswell,1975,1,17,17
76887,Kevin Grevey,1975,1,18,18
78577,Bill Willoughby,1975,2,1,19
78549,Gus Williams,1975,2,2,20
78103,Bruce Seals,1975,2,3,21
77492,Clyde Mayes,1975,2,4,22
76753,World Free,1975,2,5,23
76364,Cornelius Cash,1975,2,6,24
76895,Bob Gross,1975,2,7,25
76303,Luther Burden,1975,2,8,26
81861,Walter Luckett,1975,2,9,27
78025,Dan Roundfield,1975,2,10,28
81901,Jim Blanks,1975,2,11,29
76878,Steve Green,1975,2,12,30
76940,Glenn Hansen,1975,2,13,31
77341,John Laskowski,1975,2,14,32
81941,Mel Utley,1975,2,15,33
76728,Larry Fogle,1975,2,16,34
77668,Allen Murphy,1975,2,17,35
81923,Jimmy Conner,1975,2,18,36
76910,Rudy Hackett,1975,3,1,37
77528,Jim McElroy,1975,3,2,38
81875,Jimmie Baker,1975,3,3,39
81853,Otis Johnson,1975,3,4,40
81877,Charles Cleveland,1975,3,5,41
81947,Tom Roy,1975,3,6,42
81915,Brian Hammel,1975,3,7,43
81864,Pete Trgovich,1975,3,8,44
81936,Ted Hathaway,1975,3,9,45
81845,John Ramsey,1975,3,10,46
78513,Rudy White,1975,3,11,47
77314,Tom Kropp,1975,3,12,48
81872,Bob Guyette,1975,3,13,49
76802,Gus Gerard,1975,3,14,50
76975,Robert Hawkins,1975,3,15,51
81929,George Bucci,1975,3,16,52
76040,Jerome Anderson,1975,3,17,53
76739,Bayard Forrest,1975,3,18,54
81951,Mack Coleman,1975,4,1,55
77325,Charles Kupec,1975,4,2,56
78361,Monte Towe,1975,4,3,57
81782,Sam McCants,1975,4,4,58
81878,Louis Dunbar,1975,4,5,59
81914,Bill Campion,1975,4,6,60
77017,Phil Hicks,1975,4,7,61
76707,Eric Fernsten,1975,4,8,62
81848,David Vaughn,1975,4,9,63
76917,Lindsay Hairston,1975,4,10,64
81904,Ken Smith,1975,4,11,65
81912,Jim Moore,1975,4,12,66
81870,Kevin Cleuss,1975,4,13,67
81896,Ron Haigler,1975,4,14,68
81857,Billy Taylor,1975,4,15,69
81930,Bob Fleischer,1975,4,16,70
81893,Fessor Leonard,1975,4,17,71
81840,Cyrus Mann,1975,4,18,72
81952,Andre Hampton,1975,5,1,73
81867,Charles Russell,1975,5,2,74
77042,Wilbur Holland,1975,5,3,75
77788,Joe Pace,1975,5,4,76
81881,Ken Tyler,1975,5,5,77
81946,Maurice Presley,1975,5,6,78
81938,Jim Lee,1975,5,7,79
81849,Donald Washington,1975,5,8,80
81862,Cliff Pratt,1975,5,9,81
81940,Mike Odems,1975,5,10,82
81906,Rick Whitlow,1975,5,11,83
81908,Dwain Govan,1975,5,12,84
81873,Ed Stahl,1975,5,13,85
81897,Bob Iverson,1975,5,14,86
81854,Larry Pounds,1975,5,15,87
81928,Sam Berry,1975,5,16,88
81837,Darryl Brown,1975,5,17,89
81892,Rich Jones,1975,5,18,90
81954,Rich Schmidt,1975,6,1,91
76734,Don Ford,1975,6,2,92
81886,Danny Williams,1975,6,3,93
81922,Buff Burrell,1975,6,4,94
81874,Ken Alston,1975,6,5,95
81918,Oliver Purnell,1975,6,6,96
81948,Gerald Willett,1975,6,7,97
81863,Allen Spruill,1975,6,8,98
78456,Henry Ward,1975,6,9,99
81850,Hank Williams,1975,6,10,100
81903,William Johnson,1975,6,11,101
81913,Larry Smith,1975,6,12,102
81869,Clint Chapman,1975,6,13,103
81894,Bill Andreas,1975,6,14,104
81856,Tony Styles,1975,6,15,105
81932,Larry Jackson,1975,6,16,106
81889,John Garrett,1975,6,17,107
81838,Rick Coleman,1975,6,18,108
81953,Bill Higgins,1975,7,1,109
81868,Rick Suttle,1975,7,2,110
81883,Gus Johnson,1975,7,3,111
81924,Dave Edmunds,1975,7,4,112
76727,Mike Flynn,1975,7,5,113
81943,Steve Fields,1975,7,6,114
81920,Wilbur Thomas,1975,7,7,115
81939,Shawn Leftwick,1975,7,8,116
81843,Peter Davis,1975,7,9,117
81865,Ike Williams,1975,7,10,118
81900,Nathaniel Barnett,1975,7,11,119
81911,Hollis Miller,1975,7,12,120
81871,Wayne Croft,1975,7,13,121
